PassengerFirstName;PassengerSecondName;PassengerLastName;PassengerSex;PassengerBirthDate;PassengerDocument;BookingCode;TicketNumber;Baggage;FlightDate;FlightTime;FlightNumber;CodeShare;Destination
STANISLAV;ADELEVICH;ELIZAROV;Male;09.10.1984;8 665 626 587;OKANXO;Not presented;Registered;09.01.2017;8:00;SU1145;Own;Moscow
ALEKSEI;IGNATOVICH;MITROFANOV;Male;07.01.1991;1 494 913 225;Not presented;5,46753E+15;Registered;09.01.2017;8:00;SU1145;Own;Moscow
TAISIIA;GORDEEVNA;KISELEVA;Female;07.11.1989;8 526 093 675;KQSHQP;8,70431E+15;Delayed;09.01.2017;8:00;SU1145;Own;Moscow
IRINA;D.;SHESTAKOVA;Female;11/14/1986;6 552 532 074;Not presented;Not presented;Transit;09.01.2017;8:00;SU1145;Own;Moscow
DAMIR;SAVVOVICH;BEZRUKOV;Male;08/17/1999;6 876 183 216;TRBMPZ;Not presented;None;09.01.2017;8:00;SU1145;Own;Moscow
ADEL;ALBERTOVICH;GOLOVIN;Male;09.04.1988;7 869 653 618;APWNYZ;8,52335E+15;Delayed;09.01.2017;8:00;SU1145;Own;Moscow
GRIGORII;N.;RUSAKOV;Male;02.11.1976;2 294 805 369;Not presented;Not presented;None;09.01.2017;8:00;SU1145;Own;Moscow
POLINA;VASILEVNA;SAMSONOVA;Female;07.04.1989;1 485 107 872;Not presented;Not presented;Transit;09.01.2017;8:00;SU1145;Own;Moscow
EDUARD;D.;SAMSONOV;Male;09.05.1983;3 959 990 645;AXJNAZ;7,63337E+15;Registered;09.01.2017;8:00;SU1145;Own;Moscow
EMILIIA;S.;POLIAKOVA;Female;02.06.1993;9 045 338 888;Not presented;2,3876E+15;Transit;09.01.2017;8:00;SU1145;Own;Moscow
ALINA;M.;KOZYREVA;Female;11/22/1988;1 431 388 690;NCXBVA;9,04058E+15;None;09.01.2017;8:00;SU1145;Own;Moscow
TAMARA;R.;KALACHEVA;Female;12.01.1986;2 681 820 004;LUAQZT;7,48664E+15;Transit;09.01.2017;8:00;SU1145;Own;Moscow
MAKAR;F.;IUDIN;Male;01.12.1987;1 981 502 246;Not presented;Not presented;Registered;09.01.2017;8:00;SU1145;Own;Moscow
KSENIIA;RUSTAMOVNA;GUSEVA;Female;02/25/1998;4 829 628 511;Not presented;Not presented;Transit;09.01.2017;8:00;SU1145;Own;Moscow
LEV;K.;KALININ;Male;01/29/1991;7 203 708 279;SPGBGA;4,64419E+15;Delayed;09.01.2017;8:00;SU1145;Own;Moscow
SAVELII;F.;CHEBOTAREV;Male;01.03.1993;5 014 463 255;SPLYMQ;8,66838E+15;Transit;09.01.2017;8:00;SU1145;Own;Moscow
NIKOLAI;V.;MERKULOV;Male;01/19/1989;6 580 741 154;Not presented;1,2712E+15;Transit;09.01.2017;8:00;SU1145;Own;Moscow
SOFIIA;BOGDANOVNA;EVSEEVA;Female;03/15/1984;5 326 292 801;DSHJRU;Not presented;Transit;02.10.2017;14:20;SU1174;Own;Astrakhan
ALIIA;M.;LAVRENTEVA;Female;07.08.1986;368 886 188;Not presented;Not presented;Delayed;02.10.2017;14:20;SU1174;Own;Astrakhan
MELANIIA;V.;GOLUBEVA;Female;05/22/1997;35 692 177;ODKHLB;5,0511E+14;Transit;08.06.2017;14:30;SU6290;Own;Moscow
EVELINA;IGNATOVNA;KOROLKOVA;Female;10.03.1996;5 059 376 355;Not presented;Not presented;Registered;12.06.2017;6:35;SU1444;Own;Irkutsk
ILDAR;P.;DEMIN;Male;01/14/1981;1 524 060 219;Not presented;Not presented;Delayed;11.10.2017;16:25;SU5607;Own;Vladivostok
DAVID;ARTUROVICH;ZUBOV;Male;06.09.1988;4 626 029 749;WQBZCH;Not presented;Delayed;06.01.2017;22:50;SU1352;Own;Voronezh
LARISA;IVANOVNA;MARKOVA;Female;09.10.1995;4 407 091 345;KPZAXR;Not presented;Registered;06.01.2017;22:50;SU1352;Own;Voronezh
KSENIIA;MARSELEVNA;LVOVA;Female;04.08.1982;302 117 628;Not presented;4,83593E+15;Transit;23.06.2017;6:00;SU1173;Own;Moscow
IASMINA;V.;LAVRENTEVA;Female;06/23/1986;6 672 733 711;EYZMLD;Not presented;Transit;29.01.2017;10:55;SU1280;Own;Kazan
DANIL;MARATOVICH;USOV;Male;12/20/1983;6 349 048 820;Not presented;Not presented;Delayed;06.05.2017;12:50;SU1004;Own;Kaliningrad
EVELINA;R.;GOLIKOVA;Female;06/19/1980;8 357 379 808;Not presented;2,13715E+15;Transit;13.01.2017;0:20;SU1234;Own;Ufa
DARINA;V.;KUDRIAVTSEVA;Female;11/22/1975;1 535 620 465;IMHIOQ;3,36242E+15;Transit;13.01.2017;0:20;SU1234;Own;Ufa
NIKITA;V.;UTKIN;Male;12/13/1986;2 005 207 098;ECBCWW;8,61164E+15;None;06.05.2017;21:20;SU1274;Own;Krasnodar
AGATA;ROBERTOVNA;GUSEVA;Female;06.11.1995;5 171 391 190;BQEIYJ;4,22983E+15;Delayed;13.02.2017;9:30;SU1002;Own;Kaliningrad
MARIANA;D.;ARTAMONOVA;Female;09/17/1984;2 914 756 384;LCZZJN;Not presented;Registered;13.02.2017;9:30;SU1002;Own;Kaliningrad
LEONID;SAVELEVICH;DEGTIAREV;Male;07.01.2000;3 634 317 613;Not presented;Not presented;Delayed;15.08.2017;17:00;SU1204;Own;Perm
ZAKHAR;ROBERTOVICH;NAZAROV;Male;04/13/1999;6 885 099 397;Not presented;Not presented;Transit;15.08.2017;17:00;SU1204;Own;Perm
IAROMIR;I.;NIKOLAEV;Male;09/27/1981;695 734 273;VANVPR;Not presented;None;29.06.2017;16:40;SU1465;Own;Moscow
DAVID;SERGEEVICH;SOMOV;Male;08/24/2000;5 180 508 042;Not presented;Not presented;Transit;21.02.2017;18:45;SU1331;Own;Moscow
ZARINA;ALEKSEEVNA;POSTNIKOVA;Female;07.03.1993;1 115 669 483;Not presented;7,45076E+15;Transit;23.12.2017;14:35;SU1248;Own;Orenburg
ROSTISLAV;E.;KULAGIN;Male;01/25/1983;9 996 250 138;RPGJGY;4,83857E+15;Registered;02.06.2017;14:20;SU4605;Operated;Okha
EMILIIA;DANILOVNA;OZEROVA;Female;11/16/1970;9 351 005 696;YPNULZ;Not presented;Registered;18.07.2017;18:30;SU6289;Own;Magadan
VALERII;A.;SAKHAROV;Male;02/19/1991;6 331 350 716;Not presented;Not presented;None;16.03.2017;2:55;SU1373;Own;Moscow
MAKAR;IGOREVICH;KOLTSOV;Male;01.03.1983;4 846 519 730;URDGLS;8,47925E+15;Transit;16.03.2017;2:55;SU1373;Own;Moscow
PLATON;ARSENEVICH;MOISEEV;Male;05/13/1991;494 942 480;Not presented;7,72678E+14;None;02.05.2017;7:30;SU1109;Own;Moscow
MARIANA;R.;SVIRIDOVA;Female;07.02.1994;4 434 440 746;IVSFNH;Not presented;None;02.05.2017;7:30;SU1109;Own;Moscow
LEV;VASILEVICH;KOSTIN;Male;08.04.1978;882 834 648;Not presented;Not presented;Transit;24.11.2017;4:25;SU1503;Own;Moscow
ALEKSANDR;Z.;BIRIUKOV;Male;04.08.1975;176 364 113;Not presented;8,07469E+15;Registered;15.01.2017;14:40;SU1324;Own;Murmansk
EGOR;R.;SHISHKIN;Male;05/16/1976;4 071 079 353;Not presented;1,71432E+15;Delayed;15.01.2017;14:40;SU1324;Own;Murmansk
ARINA;OLEGOVNA;KRASNOVA;Female;07/26/1977;4 585 598 781;Not presented;2,06634E+15;Delayed;15.01.2017;14:40;SU1324;Own;Murmansk
IURII;A.;OSIPOV;Male;02/18/1985;5 984 432 552;RRBWHK;6,88992E+15;None;15.01.2017;14:40;SU1324;Own;Murmansk
GRIGORII;VADIMOVICH;KRIUKOV;Male;10.07.1989;8 998 858 617;Not presented;4,26189E+15;Transit;15.01.2017;14:40;SU1324;Own;Murmansk
ARTEM;G.;POTAPOV;Male;11/16/1978;3 490 974 929;FXCNBN;Not presented;None;15.01.2017;15:10;SU1700;Own;Vladivostok
IGNAT;ANATOLEVICH;VORONTSOV;Male;11.09.1993;4 871 963 357;ARDSCF;7,68191E+15;Transit;02.02.2017;6:05;SU1217;Own;Moscow
AMELIIA;D.;IGNATOVA;Female;06/22/1995;9 038 549 430;Not presented;Not presented;None;25.08.2017;0:40;SU1408;Own;Yekaterinburg
LIUDMILA;I.;VERESHCHAGINA;Female;05/21/1974;4 821 744 955;VUPVJD;4,85549E+15;None;11.07.2017;6:05;SU1217;Own;Moscow
ULIANA;ARTEMOVNA;RUSAKOVA;Female;09/25/1981;9 725 849 084;Not presented;Not presented;Registered;02.03.2017;18:05;SU1213;Own;Moscow
DANIEL;D.;GORLOV;Male;03.02.1977;472 296 932;Not presented;7,42498E+15;Transit;02.03.2017;18:05;SU1213;Own;Moscow
MILANA;M.;GRIBOVA;Female;04/16/1986;3 432 582 983;YLIDWR;1,46772E+15;Transit;02.03.2017;18:05;SU1213;Own;Moscow
ALINA;DANILOVNA;RUDNEVA;Female;06/14/1988;7 146 703 585;OGGMWW;Not presented;Transit;27.09.2017;1:55;SU1165;Own;Moscow
VIACHESLAV;SERGEEVICH;OLEINIKOV;Male;12.08.1995;8 276 909 803;NDBZPV;Not presented;None;30.05.2017;0:50;SU5653;Own;Khabarovsk
VERONIKA;DANIELEVNA;KONSTANTINOVA;Female;04.09.1982;3 760 216 043;Not presented;5,71142E+15;Registered;28.04.2017;19:30;SU1423;Own;Moscow
VALERIIA;VITALEVNA;FILATOVA;Female;01/20/1975;4 223 245 122;Not presented;4,99233E+15;Registered;23.04.2017;16:30;SU1106;Own;Krasnodar
RODION;SAVVOVICH;PIROGOV;Male;01.08.1985;2 211 880 799;Not presented;Not presented;None;23.04.2017;16:30;SU1106;Own;Krasnodar
RUSTAM;M.;POTAPOV;Male;08/27/1982;5 581 205 466;QHMEDB;1,00608E+15;Delayed;14.12.2017;0:50;SU5653;Own;Khabarovsk
LILIIA;N.;NIKITINA;Female;01/18/1992;2 044 882 716;YZKBEB;2,3456E+15;Delayed;14.02.2017;15:50;SU5613;Own;Khabarovsk
ROMAN;MARKOVICH;MUKHIN;Male;05.11.1998;4 108 913 066;FXRKAU;Not presented;Transit;14.02.2017;15:50;SU5613;Own;Khabarovsk
LEONID;RINATOVICH;AFANASEV;Male;06/19/1985;3 003 320 828;HSPOAY;Not presented;None;14.02.2017;15:50;SU5613;Own;Khabarovsk
IAN;M.;GORELOV;Male;12.10.1984;8 938 643 492;Not presented;6,2838E+15;Transit;14.02.2017;15:50;SU5613;Own;Khabarovsk
DMITRII;I.;SELIVANOV;Male;03/14/1976;4 946 278 994;IAWOQX;5,49738E+15;None;14.02.2017;15:50;SU5613;Own;Khabarovsk
GORDEI;IVANOVICH;FEDOSEEV;Male;04.11.1992;6 236 516 807;Not presented;Not presented;Delayed;14.02.2017;15:50;SU5613;Own;Khabarovsk
NIKITA;R.;ERMILOV;Male;07.05.1970;4 131 054 442;Not presented;1,13678E+15;Transit;14.02.2017;15:50;SU5613;Own;Khabarovsk
VITALII;ALEKSEEVICH;RUSAKOV;Male;03.01.1990;552 209 043;Not presented;8,33174E+14;None;04.05.2017;5:30;SU1284;Own;Krasnodar
VADIM;K.;OLEINIKOV;Male;04.03.1997;2 572 126 247;Not presented;6,98692E+15;Registered;16.03.2017;14:50;SU1058;Own;Makhachkala
IRINA;VADIMOVNA;FEDOTOVA;Female;04.06.1974;248 383 372;YWMZDI;3,367E+15;None;16.03.2017;14:50;SU1058;Own;Makhachkala
RUSLAN;BORISOVICH;SHUBIN;Male;01/31/1996;9 008 833 850;SWBXPO;8,1451E+15;Transit;16.03.2017;14:50;SU1058;Own;Makhachkala
PAVEL;RINATOVICH;TARASOV;Male;06.05.1988;9 919 939 702;Not presented;Not presented;Registered;20.05.2017;8:10;SU5626;Own;Yuzhno
VITALII;I.;MALTSEV;Male;08.02.1983;1 909 282 273;Not presented;Not presented;Transit;20.05.2017;8:10;SU5626;Own;Yuzhno
MARINA;MARSELEVNA;KUZMINA;Female;03/16/1981;8 271 791 547;JIEKEE;6,65711E+15;None;25.12.2017;15:10;SU6291;Own;Vladivostok
MATVEI;R.;KOCHERGIN;Male;02/16/1978;9 170 338 460;QTTGDN;5,51849E+15;None;28.02.2017;8:25;SU1412;Own;Yekaterinburg
STEFANIIA;S.;LIUBIMOVA;Female;12/25/1986;7 882 898 442;RSLUXO;4,9304E+15;None;28.02.2017;8:25;SU1412;Own;Yekaterinburg
ROSTISLAV;A.;DUBININ;Male;04/14/1980;2 355 620 584;Not presented;Not presented;Registered;28.02.2017;8:25;SU1412;Own;Yekaterinburg
LEV;AIDAROVICH;AGAPOV;Male;02.05.1995;853 563 796;Not presented;2,33869E+15;Delayed;28.02.2017;8:25;SU1412;Own;Yekaterinburg
RUSLAN;LEONIDOVICH;KOPYLOV;Male;07.04.1993;5 232 807 331;Not presented;9,81431E+15;Registered;28.02.2017;8:25;SU1412;Own;Yekaterinburg
ULIANA;A.;BUROVA;Female;12.10.1981;8 390 735 451;HWQGLC;Not presented;None;19.02.2017;7:55;SU1531;Own;Moscow
OLEG;V.;POKROVSKII;Male;08.08.1995;4 839 186 025;Not presented;3,52636E+15;Transit;19.02.2017;7:55;SU1531;Own;Moscow
ELENA;IAROMIROVNA;DOROKHOVA;Female;07.11.1977;2 510 185 950;Not presented;5,66412E+15;None;19.02.2017;7:55;SU1531;Own;Moscow
RODION;IANOVICH;KARTASHOV;Male;01.12.1974;5 033 209 381;RQYCTX;Not presented;Transit;11.04.2017;14:20;SU1464;Own;Saransk
EMILIIA;E.;DENISOVA;Female;10/26/1999;8 586 085 435;CHYCZP;5,26455E+15;Transit;01.05.2017;14:40;SU1324;Own;Murmansk
ELVIRA;ALEKSEEVNA;LAPINA;Female;09.09.1983;8 455 328 601;RRSUCN;5,85392E+15;Delayed;03.05.2017;13:00;SU1333;Own;Moscow
GRIGORII;VLADISLAVOVICH;VLADIMIROV;Male;12.01.1996;7 964 651 915;Not presented;5,56862E+15;Registered;03.05.2017;13:00;SU1333;Own;Moscow
IASMINA;A.;BELIAEVA;Female;12/21/1991;4 987 727 450;Not presented;6,5721E+15;Delayed;26.01.2017;19:45;SU1480;Own;Krasnoyarsk
ARIANA;G.;KULAKOVA;Female;12.09.1978;2 250 524 359;WLBIVD;5,66939E+15;Transit;26.01.2017;19:45;SU1480;Own;Krasnoyarsk
NIKOLAI;I.;BELOV;Male;03/30/1983;5 755 204 005;Not presented;2,44882E+15;Transit;26.01.2017;19:45;SU1480;Own;Krasnoyarsk
OLESIA;V.;BULGAKOVA;Female;03/19/2000;1 294 856 969;WZDAUM;Not presented;Transit;26.01.2017;19:45;SU1480;Own;Krasnoyarsk
ARSENII;V.;SIDOROV;Male;07/26/1988;8 824 168 076;PPZOIF;Not presented;Registered;10.01.2017;0:20;SU1234;Own;Ufa
NELLI;TIKHONOVNA;KOVALEVA;Female;12/31/1993;3 751 050 757;AGXYLV;8,64051E+15;None;10.01.2017;0:20;SU1234;Own;Ufa
PAVEL;RUSLANOVICH;KHARITONOV;Male;03.03.1977;6 667 003 939;Not presented;Not presented;Registered;10.01.2017;0:20;SU1234;Own;Ufa
MATVEI;D.;KALASHNIKOV;Male;10/25/1983;6 478 400 366;Not presented;1,75655E+15;Delayed;19.05.2017;14:10;SU1135;Own;Moscow
IAROSLAVA;VIKTOROVNA;GAVRILOVA;Female;01/30/1980;8 410 576 539;Not presented;Not presented;Transit;28.02.2017;11:50;SU1392;Own;Perm
VLAD;MATVEICH;RIABININ;Male;03.09.1989;3 401 001 549;Not presented;9,58356E+15;None;28.02.2017;11:50;SU1392;Own;Perm
ANTON;EGOROVICH;USPENSKII;Male;05/20/1985;3 179 901 487;LXXFOZ;Not presented;Delayed;22.01.2017;7:05;SU1513;Own;Moscow
VALERIIA;A.;ZAKHAROVA;Female;10/20/1984;5 763 952 186;RFJONF;4,70628E+15;None;22.01.2017;7:05;SU1513;Own;Moscow
ARSENII;T.;LAPSHIN;Male;04/13/1995;738 134 503;UPHJMW;1,83612E+15;Delayed;22.01.2017;7:05;SU1513;Own;Moscow
ROBERT;D.;TOLKACHEV;Male;02/16/1980;5 544 782 120;RBJUMI;Not presented;None;22.01.2017;7:05;SU1513;Own;Moscow
AMIR;GERMANOVICH;BELIKOV;Male;01/21/1998;8 931 131 107;JQXUVT;1,42826E+15;Registered;15.03.2017;17:30;SU1186;Own;Volgograd
EKATERINA;K.;SHAPOVALOVA;Female;07/30/1991;5 766 349 025;VYVUSG;6,62693E+15;None;15.03.2017;17:30;SU1186;Own;Volgograd
EVGENII;SAVVOVICH;SUKHANOV;Male;09/15/1995;7 146 492 595;Not presented;Not presented;Delayed;27.02.2017;3:10;SU1181;Own;Moscow
ANNA;DMITRIEVNA;PETROVA;Female;02/17/1995;7 669 627 596;MVEGPT;2,93497E+15;Registered;27.02.2017;3:10;SU1181;Own;Moscow
SAMIRA;MAKAREVNA;FILIPPOVA;Female;01/25/1977;789 133 218;Not presented;1,61977E+15;Transit;10.01.2017;10:45;SU1391;Own;Moscow
EVA;SVIATOGOROVNA;TOKAREVA;Female;04/13/1992;5 725 859 903;Not presented;Not presented;Registered;10.01.2017;10:45;SU1391;Own;Moscow
ROBERT;ODISSEICH;LEBEDEV;Male;03/17/1990;4 304 230 684;BIXKRQ;Not presented;None;10.01.2017;10:45;SU1391;Own;Moscow
ADELINA;K.;DUBROVINA;Female;05.03.2000;1 690 757 722;Not presented;8,30961E+15;Registered;10.01.2017;10:45;SU1391;Own;Moscow
MAKSIM;G.;OVSIANNIKOV;Male;07/26/1981;7 425 509 889;QASIBJ;Not presented;None;10.01.2017;10:45;SU1391;Own;Moscow
AMELIIA;S.;RUDAKOVA;Female;12/16/1978;7 448 475 103;TQKFML;Not presented;Transit;10.01.2017;10:45;SU1391;Own;Moscow
VERA;RODIONOVNA;KONOVALOVA;Female;11.12.1990;3 753 076 926;XZZWHA;4,62307E+15;Registered;10.01.2017;10:45;SU1391;Own;Moscow
VIACHESLAV;R.;KAZANTSEV;Male;03/13/1986;3 502 591 423;Not presented;8,06281E+15;Registered;10.01.2017;10:45;SU1391;Own;Moscow
ANATOLII;SEMENOVICH;LAPTEV;Male;08/19/1983;975 937 123;Not presented;Not presented;Registered;10.01.2017;10:45;SU1391;Own;Moscow
ZLATA;GERMANOVNA;CHISTIAKOVA;Female;07/17/1978;7 970 737 394;Not presented;9,55064E+15;Transit;10.01.2017;10:45;SU1391;Own;Moscow
ARTEMII;VLADISLAVOVICH;KOLPAKOV;Male;06.04.1990;5 164 031 118;Not presented;1,2282E+15;Delayed;10.01.2017;10:45;SU1391;Own;Moscow
IGOR;MIROSLAVOVICH;PLATONOV;Male;10/17/1992;3 389 491 890;Not presented;8,56892E+15;Registered;10.01.2017;10:45;SU1391;Own;Moscow
MAKSIM;ROMANOVICH;MOSKVIN;Male;09.10.1999;1 735 793 070;KBLNWI;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
IAROMIR;V.;MIKHAILOV;Male;01/30/1999;862 051 951;XIEFXT;Not presented;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
VLADIMIR;MIROSLAVOVICH;BELIAEV;Male;06/28/1990;1 936 672 295;GZRDJC;Not presented;None;01.01.2017;2:50;SU1251;Own;Moscow
RUSLAN;A.;SAFONOV;Male;01/13/1994;1 431 507 037;XOBNOO;2,59069E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
RADMIR;B.;KOCHETKOV;Male;07.12.1977;3 658 905 375;EHGXBX;8,6981E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
EMIL;MAKSIMOVICH;BORODIN;Male;03/14/1989;2 321 613 664;Not presented;2,79924E+15;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
TAMERLAN;LVOVICH;MERKULOV;Male;05.02.1972;823 816 738;ZLCNCH;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
MIRON;ALEKSEEVICH;BELKIN;Male;07/15/1979;7 592 634 309;Not presented;1,90427E+14;None;01.01.2017;2:50;SU1251;Own;Moscow
VALERIIA;A.;PANFILOVA;Female;10/14/1986;7 646 241 615;HKKPSC;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
VLAD;ANDREEVICH;KRASNOV;Male;11/24/1994;6 177 083 485;RBFTRS;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
DANILA;ROMANOVICH;POLIKARPOV;Male;07/25/1994;3 344 554 367;Not presented;9,11983E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
MADINA;R.;KORNEVA;Female;08/24/1988;8 648 179 475;MVADYC;9,30899E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
MARINA;V.;PASTUKHOVA;Female;01/15/1985;9 427 657 953;PLWYLA;7,80571E+15;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
ARSENII;DENISOVICH;UTKIN;Male;02/27/1984;9 741 452 898;Not presented;Not presented;None;01.01.2017;2:50;SU1251;Own;Moscow
NATASHA;STEPANOVNA;TKACHEVA;Female;10/28/2000;4 108 496 123;Not presented;Not presented;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
VALERII;L.;KALASHNIKOV;Male;07.02.1972;5 449 963 918;Not presented;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
KAMILLA;ILDAROVNA;GRIBOVA;Female;03/23/1997;3 004 699 553;Not presented;3,05592E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
IULIIA;PLATONOVNA;RYBAKOVA;Female;02/19/1989;9 918 655 396;Not presented;Not presented;None;01.01.2017;2:50;SU1251;Own;Moscow
ILIA;VLADISLAVOVICH;SUKHAREV;Male;01.07.1998;7 596 073 115;Not presented;Not presented;Registered;01.01.2017;2:50;SU1251;Own;Moscow
DANIIL;NAZAROVICH;KULAGIN;Male;04/29/1973;4 957 672 897;OUVBGY;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
ARTEM;AIDAROVICH;ISAKOV;Male;09.06.1981;6 504 092 989;Not presented;7,86254E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
MAKSIM;VLADIMIROVICH;SEVASTIANOV;Male;03/17/1977;7 880 847 586;XLSISZ;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
ODISSEI;KIRILLOVICH;NAUMOV;Male;12/14/1986;4 217 637 335;KEWGUD;6,66715E+15;Transit;01.01.2017;2:50;SU1251;Own;Moscow
VLADA;G.;KALUGINA;Female;01.02.1971;2 013 825 350;JLDSNO;Not presented;Registered;01.01.2017;2:50;SU1251;Own;Moscow
MARSEL;GLEBOVICH;VOLKOV;Male;03/16/1976;7 650 013 816;MSCLHQ;Not presented;Transit;01.01.2017;2:50;SU1251;Own;Moscow
VASILISA;SAMIROVNA;SHCHUKINA;Female;11.01.1992;8 547 881 780;VRWPGC;1,23711E+15;None;01.01.2017;2:50;SU1251;Own;Moscow
NAZAR;EDUARDOVICH;FADEEV;Male;06/16/1986;5 965 094 089;RPDDKV;Not presented;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
OKSANA;S.;BELKINA;Female;06/30/1997;5 669 206 588;TZDVEZ;Not presented;None;01.01.2017;2:50;SU1251;Own;Moscow
EKATERINA;IANOVNA;SHUBINA;Female;11/28/1995;2 160 009 489;Not presented;9,55394E+15;None;01.01.2017;2:50;SU1251;Own;Moscow
KIRILL;B.;KUDRIASHOV;Male;11.04.1979;1 793 412 436;GTINHG;2,34085E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
ARINA;P.;KAPUSTINA;Female;09.07.1998;5 211 073 951;Not presented;6,07127E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
SOFIA;D.;MALAKHOVA;Female;02/16/1987;8 231 911 293;Not presented;Not presented;None;01.01.2017;2:50;SU1251;Own;Moscow
SAVELII;KONSTANTINOVICH;KOMISSAROV;Male;07/16/1978;1 779 302 642;Not presented;6,67297E+15;None;01.01.2017;2:50;SU1251;Own;Moscow
FEDOR;ARSENEVICH;OVCHINNIKOV;Male;08/17/1999;6 929 382 280;Not presented;Not presented;None;01.01.2017;2:50;SU1251;Own;Moscow
ALINA;PAVLOVNA;BORODINA;Female;11/19/2000;1 926 214 922;FINFGW;Not presented;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
ROSTISLAV;MATVEICH;FOKIN;Male;06.03.1982;5 090 877 901;Not presented;Not presented;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
OLEG;D.;BOCHAROV;Male;10/23/1998;7 642 920 842;VOGPXE;4,74923E+14;Transit;01.01.2017;2:50;SU1251;Own;Moscow
NAZAR;D.;KOCHETOV;Male;12.10.1999;5 037 610 494;Not presented;7,64802E+15;Transit;01.01.2017;2:50;SU1251;Own;Moscow
MARIIA;S.;SVESHNIKOVA;Female;12/29/1973;2 872 992 944;Not presented;5,98385E+15;None;01.01.2017;2:50;SU1251;Own;Moscow
NATALIA;TIMOFEEVNA;GROMOVA;Female;05/18/1972;6 562 983 933;AYYLAR;Not presented;Registered;01.01.2017;2:50;SU1251;Own;Moscow
LEV;S.;TARASOV;Male;08/23/1986;7 063 926 997;Not presented;9,01751E+15;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
ADELINA;I.;MESHCHERIAKOVA;Female;10.09.1987;1 280 140 332;Not presented;4,47428E+14;Registered;01.01.2017;2:50;SU1251;Own;Moscow
TAMERLAN;V.;GUSHCHIN;Male;06/14/1983;2 333 969 615;IJXOAA;Not presented;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
LEONID;VIACHESLAVOVICH;DEMIANOV;Male;05/16/1981;3 452 318 878;XWPUVT;1,43638E+15;Registered;01.01.2017;2:50;SU1251;Own;Moscow
AGATA;A.;EREMEEVA;Female;10.04.1993;5 321 576 632;LMZQBS;Not presented;None;01.01.2017;2:50;SU1251;Own;Moscow
BORIS;A.;SMIRNOV;Male;01/17/1990;7 215 398 948;WJYMXS;Not presented;Delayed;01.01.2017;2:50;SU1251;Own;Moscow
INNA;E.;POPOVA;Female;01/25/1979;38 422 371;Not presented;4,23102E+15;Registered;10.05.2017;6:40;SU1481;Own;Moscow
IULIANA;V.;KULESHOVA;Female;04.02.1978;4 269 859 937;ZPGHPY;Not presented;None;10.05.2017;6:40;SU1481;Own;Moscow
TAMARA;RUSLANOVNA;KONOVALOVA;Female;10/25/1991;7 287 756 139;LKNXZM;Not presented;Transit;09.01.2017;11:10;SU1351;Own;Moscow
IAROSLAVA;V.;TUMANOVA;Female;11/30/1976;1 233 849 528;ASTCRU;Not presented;None;09.01.2017;11:10;SU1351;Own;Moscow
FEDOR;SAMIROVICH;SVESHNIKOV;Male;07.11.1997;5 965 510 078;Not presented;8,89952E+15;None;09.01.2017;11:10;SU1351;Own;Moscow
MELANIIA;TAMERLANOVNA;STOLIAROVA;Female;01/21/1986;5 425 414 388;TICEWG;Not presented;Delayed;09.01.2017;11:10;SU1351;Own;Moscow
MELANIIA;R.;ABRAMOVA;Female;11/20/1983;6 272 469 354;TAJERX;Not presented;None;09.01.2017;11:10;SU1351;Own;Moscow
TAMERLAN;T.;LIUBIMOV;Male;03/17/1990;4 134 824 568;DEQDSA;7,24032E+15;None;09.01.2017;11:10;SU1351;Own;Moscow
ALISA;IANOVNA;BOGDANOVA;Female;01.01.1982;9 170 572 488;Not presented;8,5048E+15;Registered;09.01.2017;11:10;SU1351;Own;Moscow
INNA;VIKTOROVNA;SAMSONOVA;Female;04.12.1988;2 186 831 810;Not presented;Not presented;Transit;09.01.2017;11:10;SU1351;Own;Moscow
DENIS;AMIROVICH;MELNIKOV;Male;09/22/1970;4 843 282 917;Not presented;Not presented;Registered;09.01.2017;11:10;SU1351;Own;Moscow
